order_id,customer_state,distance_km,seller_delay_d,freight_value,order_value
4194,SP,154.1,0,20.82,255.66
4195,RJ,419.4,1,2.56,195.45
4196,RS,591.2,1,31.04,214.05
4197,BA,636.3,0,14.42,164.18
4198,BA,171.0,1,6.94,251.99
4199,RS,115.2,0,8.8,115.94
4200,SP,203.9,3,19.24,158.86
4201,MG,163.2,3,20.35,59.35
4202,BA,185.5,1,11.0,135.81
4203,BA,277.0,1,5.21,167.26
4204,BA,107.4,1,4.0,112.65
4205,SP,141.8,1,19.24,56.48
4206,SP,315.2,0,10.69,152.84
4207,MG,320.3,2,1.79,75.03
4208,MG,318.1,2,19.45,100.31
4209,RJ,93.0,0,14.0,133.96
4210,BA,273.1,0,9.14,128.08
4211,RJ,432.5,3,10.05,115.44
4212,RJ,209.9,0,11.27,225.36
4213,SP,125.1,1,9.55,172.74
4214,MG,185.5,1,11.55,223.06
4215,BA,446.7,1,45.13,189.31
4216,RS,420.4,0,35.04,281.17
4217,RJ,127.3,0,6.19,41.72
4218,BA,147.9,3,19.2,92.82
4219,SP,282.9,3,14.34,98.45
4220,MG,473.8,3,10.85,175.6
4221,RS,508.8,0,10.77,260.92
4222,SP,35.4,0,23.43,102.45
4223,RJ,217.3,1,8.98,76.26
4224,SP,172.6,1,11.5,218.91
4225,MG,263.9,1,19.75,50.66
4226,RS,617.4,1,37.1,148.4
4227,MG,282.2,2,9.68,189.25
4228,BA,143.4,2,18.82,182.03
4229,RJ,571.2,0,23.76,122.26
4230,RS,430.8,1,14.51,250.62
4231,RJ,296.2,2,12.54,190.72
4232,MG,363.7,3,21.68,96.81
4233,RJ,212.0,1,4.63,80.55
4234,MG,282.4,1,8.59,77.96
4235,RJ,104.7,0,10.79,121.84
4236,MG,468.8,3,12.63,145.14
4237,RJ,296.4,2,25.56,76.66
4238,BA,162.4,2,19.01,83.76
4239,RJ,518.0,0,33.38,118.18
4240,RJ,490.6,1,43.2,91.17
4241,SP,466.5,5,18.18,48.19
4242,MG,270.9,0,38.57,54.68
4243,SP,353.4,4,18.02,45.17
4244,MG,127.3,0,15.24,301.06
4245,RS,182.5,2,11.4,172.24
4246,BA,129.6,2,18.26,245.65
4247,MG,377.2,2,25.65,104.79
4248,RJ,182.4,1,11.21,120.97
4249,RS,275.2,2,24.47,36.87
4250,SP,203.4,1,18.74,168.74
4251,SP,277.9,1,4.76,146.02
4252,SP,167.1,3,39.57,153.07
4253,RJ,162.4,2,7.13,96.86
4254,SP,119.5,1,11.73,183.41
4255,SP,256.5,2,8.57,146.71
4256,RS,329.9,1,11.49,173.25
4257,MG,90.0,3,47.84,388.9
4258,BA,421.0,0,13.52,121.24
4259,MG,533.0,1,26.53,68.98
4260,BA,145.9,2,9.24,166.42
4261,BA,204.3,0,46.52,115.63
4262,MG,129.2,3,39.94,84.09
4263,RS,442.5,1,20.06,92.53
4264,SP,612.4,2,12.84,255.0
4265,RS,280.8,1,7.24,37.46
4266,MG,54.7,1,5.74,196.48
4267,SP,519.1,0,8.26,78.3
4268,RS,68.0,1,7.52,127.39
4269,BA,309.4,5,14.17,162.18
4270,MG,288.6,0,15.54,126.28
4271,RJ,219.1,2,23.83,35.77
4272,BA,193.9,2,26.08,127.26
4273,RS,143.9,0,15.88,144.43
4274,RJ,183.7,1,19.29,76.1
4275,SP,404.6,2,32.47,151.16
4276,SP,304.8,2,7.47,154.53
4277,BA,192.1,2,15.1,22.52
4278,BA,135.7,1,9.87,201.1
4279,RJ,125.1,0,14.67,62.14
4280,MG,180.9,2,30.79,87.95
4281,SP,344.5,3,2.6,49.93
4282,RJ,321.9,2,14.24,94.23
4283,RS,274.0,1,10.85,245.74
4284,RJ,182.2,1,10.62,35.79
4285,RS,163.7,1,45.34,65.0
4286,BA,225.0,2,35.17,251.12
4287,SP,341.9,0,12.01,217.65
4288,RJ,90.5,2,21.88,196.63
4289,RJ,111.1,1,15.75,114.68
4290,MG,256.9,0,12.83,107.22
4291,RS,97.3,1,38.7,93.08
4292,RJ,393.8,1,14.07,103.15
4293,SP,420.1,0,2.65,119.99
4294,BA,182.4,4,33.88,138.12
4295,BA,339.9,2,20.7,48.53
4296,RJ,118.3,3,9.98,129.1
4297,BA,105.5,2,2.81,122.21
4298,MG,254.8,4,20.69,181.43
4299,RS,514.2,2,16.3,285.94
4300,RS,410.2,2,8.26,80.9
4301,RJ,922.0,2,3.72,280.36
4302,BA,877.4,3,11.44,110.86
4303,MG,306.5,1,14.57,133.49
4304,BA,269.3,1,6.55,81.82
4305,RJ,122.5,1,6.15,27.09
4306,RJ,260.9,1,37.26,65.84
4307,SP,209.4,2,3.83,93.01
4308,RS,321.8,1,9.91,112.02
4309,MG,97.0,1,26.11,125.64
4310,RJ,198.6,3,33.98,81.79
4311,MG,66.9,0,0.84,112.77
4312,RS,421.5,1,14.1,150.11
4313,RS,60.1,3,10.61,74.65
4314,RS,665.6,3,32.71,35.22
4315,RJ,452.9,1,12.74,188.52
4316,BA,179.8,2,5.18,76.75
4317,MG,275.9,0,11.98,82.51
4318,RS,664.1,3,5.93,122.53
4319,BA,44.5,0,29.1,157.49
4320,MG,317.6,2,4.01,48.33
4321,MG,549.7,0,7.9,131.03
4322,BA,342.3,2,24.45,165.14
4323,MG,297.8,1,31.3,218.99
4324,SP,217.3,2,13.92,87.08
4325,SP,140.1,2,3.04,113.46
4326,RS,215.6,0,10.52,122.02
4327,RJ,235.6,2,22.87,72.54
4328,RS,325.7,4,14.98,42.8
4329,SP,301.2,2,12.41,135.0
4330,SP,366.4,1,5.37,72.63
4331,SP,237.1,0,13.29,71.19
4332,RJ,260.3,2,24.17,11.18
4333,RS,253.4,1,45.54,116.06
4334,MG,174.0,4,4.56,78.92
4335,SP,171.2,1,17.1,77.47
4336,BA,88.2,1,25.38,60.64
4337,RS,104.9,2,0.83,134.97
4338,SP,91.5,4,20.23,44.99
4339,MG,267.4,0,14.32,204.32
4340,RS,66.4,1,22.4,166.93
4341,RJ,256.7,3,23.06,165.9
4342,RJ,85.2,3,13.16,109.09
4343,BA,123.2,1,12.66,195.58
4344,RS,231.4,1,17.13,108.14
4345,RS,222.3,2,7.47,115.12
4346,BA,338.8,2,11.77,14.57
4347,RJ,273.5,0,33.77,246.59
4348,MG,160.1,3,1.98,119.92
4349,SP,204.0,2,30.94,247.4
4350,RJ,346.6,2,6.87,102.57
4351,RS,236.1,2,28.72,87.08
4352,SP,393.3,2,15.05,133.4
4353,SP,136.3,1,22.05,199.05
4354,SP,140.5,0,20.28,134.41
4355,SP,96.3,2,22.35,342.23
4356,BA,383.0,1,3.01,210.26
4357,RJ,524.4,0,17.64,37.19
4358,BA,173.7,2,22.43,42.23
4359,MG,158.3,0,24.63,147.82
4360,RS,103.6,1,10.88,129.58
4361,RJ,416.1,2,3.82,54.52
4362,RJ,194.0,2,36.28,279.25
4363,SP,266.8,0,14.72,29.53
4364,RS,246.0,2,41.76,93.26
4365,RS,78.3,5,28.96,159.11
4366,RJ,59.6,0,18.0,50.48
4367,RJ,502.4,2,18.19,253.63
4368,RS,437.0,3,7.3,207.03
4369,MG,400.4,3,22.17,103.21
4370,RS,207.1,5,29.02,193.25
4371,RJ,136.2,0,4.48,25.71
4372,SP,234.4,2,20.17,50.87
4373,MG,124.9,1,13.56,209.76
4374,RS,278.3,1,63.22,311.51
4375,SP,210.4,3,15.4,142.77
4376,BA,176.9,4,4.47,72.8
4377,SP,274.6,2,13.61,268.24
4378,BA,197.7,1,3.72,74.79
4379,RS,120.2,0,3.47,83.85
4380,RS,136.9,1,20.17,58.93
4381,BA,219.4,0,28.26,93.98
4382,MG,191.3,2,46.25,23.95
4383,SP,354.4,2,16.4,197.91
4384,MG,263.8,0,47.78,26.55
4385,RS,280.5,0,15.45,239.26
4386,RJ,93.0,1,37.74,110.36
4387,RJ,201.8,2,59.25,74.09
4388,RS,91.2,2,9.42,134.89
4389,MG,161.6,3,13.62,78.32
4390,RS,312.9,0,8.75,40.98
4391,SP,154.1,3,29.29,145.29
4392,SP,182.0,2,31.18,40.38
4393,BA,259.4,0,20.6,52.35
4394,BA,178.0,3,39.66,29.59
4395,RS,419.4,2,18.83,92.02
4396,RJ,166.6,3,5.66,95.83
4397,RJ,201.5,0,13.94,263.57
4398,SP,472.7,2,13.01,171.89
4399,BA,255.0,0,24.84,147.14
4400,SP,211.4,1,3.95,153.58
4401,RS,595.8,3,16.03,182.03
4402,MG,274.2,2,19.86,74.45
4403,BA,473.3,2,46.35,188.54
4404,RJ,329.5,1,21.54,162.06
4405,BA,340.0,0,16.39,163.31
4406,RJ,487.9,2,19.22,28.2
4407,SP,316.7,2,7.1,48.97
4408,SP,188.8,1,6.8,239.11
4409,SP,222.1,0,5.48,98.5
4410,RJ,234.2,2,15.94,83.79
4411,SP,452.9,4,27.86,79.37
4412,BA,406.4,0,18.18,129.21
4413,RJ,275.3,2,37.34,58.87
4414,SP,246.6,1,6.27,52.99
4415,RS,273.1,2,7.18,226.48
4416,MG,435.9,0,82.77,57.03
4417,BA,615.5,3,40.77,39.9
4418,BA,284.5,2,21.43,76.95
4419,BA,129.0,1,2.55,128.81
4420,SP,103.0,4,3.02,73.14
4421,RJ,126.3,3,7.17,116.09
4422,RJ,620.5,1,29.59,125.34
4423,MG,102.5,2,6.08,161.55
4424,RS,186.8,2,14.93,119.05
4425,SP,256.1,0,47.63,213.88
4426,RS,140.2,2,4.48,97.16
4427,MG,259.1,1,9.84,91.86
4428,RS,19.2,1,29.86,194.87
4429,RS,314.8,3,9.13,198.77
4430,SP,288.4,2,33.7,207.23
4431,RJ,426.0,2,19.81,56.35
4432,BA,633.2,1,36.95,79.53
4433,MG,55.9,2,7.45,492.23
4434,MG,650.7,0,3.44,296.29
4435,RJ,424.5,2,10.29,235.28
4436,SP,154.6,2,19.06,192.41
4437,RS,462.2,0,23.2,179.46
4438,MG,293.5,4,40.61,40.28
4439,SP,125.8,1,15.16,119.95
4440,RS,182.7,2,31.68,85.44
4441,SP,95.1,1,15.61,176.9
4442,RS,366.0,1,17.81,128.55
4443,BA,208.3,1,14.69,178.62
4444,RJ,501.7,3,38.69,94.12
4445,RJ,212.7,1,2.41,32.5
4446,SP,203.2,2,20.23,97.4
4447,RJ,124.3,4,15.16,70.98
4448,RS,599.9,1,19.5,307.69
4449,RS,203.6,1,26.35,162.44
4450,RS,479.9,0,10.33,38.17
4451,BA,511.2,1,13.57,183.52
4452,MG,306.7,1,10.61,52.68
4453,RS,265.0,2,8.32,168.03
4454,RJ,197.7,3,3.8,175.39
4455,RS,246.4,1,3.38,193.4
4456,MG,333.2,1,21.84,188.29
4457,MG,379.5,2,10.59,73.58
4458,BA,482.0,2,12.87,17.51
4459,MG,392.2,2,18.8,141.6
4460,MG,255.7,1,14.23,113.04
4461,RS,137.3,1,7.79,136.07
4462,RJ,152.4,1,14.73,252.12
4463,RS,207.2,4,10.78,167.84
4464,RJ,367.3,5,33.42,143.42
4465,MG,420.5,0,31.43,90.19
4466,RJ,165.1,0,6.45,181.83
4467,SP,189.0,2,18.0,83.38
4468,SP,57.5,1,23.55,147.42
4469,MG,56.1,2,31.89,217.08
4470,RJ,328.0,1,5.2,56.27
4471,RS,857.6,2,50.21,121.57
4472,RS,140.9,1,12.85,43.65
4473,RJ,137.4,0,15.05,156.47
4474,SP,117.4,1,11.67,271.27
4475,BA,243.5,0,9.06,59.7
4476,BA,75.8,3,16.24,90.21
4477,RJ,742.2,2,33.33,183.52
4478,BA,217.8,1,24.03,312.26
4479,SP,462.7,1,25.69,41.4
4480,MG,121.2,1,28.53,200.11
4481,RJ,233.2,1,28.85,159.31
4482,MG,438.3,0,32.83,242.77
4483,SP,39.4,1,5.64,110.12
4484,RJ,97.0,0,18.08,44.63
4485,SP,302.5,2,6.23,138.44
4486,BA,660.2,0,15.41,41.46
4487,MG,255.2,3,6.18,69.25
4488,BA,127.9,0,20.66,86.23
4489,SP,241.7,1,4.46,101.1
4490,BA,69.0,3,22.39,160.75
4491,MG,387.9,2,13.13,82.91
4492,MG,262.7,0,7.38,97.71
4493,RJ,249.0,1,1.44,230.51
4494,RS,136.7,0,7.79,215.52
4495,BA,390.2,1,14.89,263.55
4496,RS,48.6,1,16.3,96.67
4497,RJ,354.6,1,14.91,106.09
4498,MG,148.6,3,5.83,173.11
4499,BA,88.5,0,13.25,72.66
4500,BA,145.1,2,19.52,87.96
4501,MG,314.9,1,33.77,166.56
4502,RJ,445.1,1,60.94,41.23
4503,RJ,835.3,0,10.85,118.14
4504,RS,333.9,2,5.94,119.02
4505,RJ,236.1,1,15.05,188.66
4506,BA,221.0,2,19.53,84.21
4507,BA,291.5,0,22.55,162.23
4508,RS,164.0,4,16.11,144.91
4509,MG,158.2,2,31.57,149.59
4510,RJ,284.3,2,18.02,44.28
4511,SP,329.3,1,17.22,82.12
4512,RS,46.7,1,12.82,83.88
4513,MG,244.0,1,23.94,146.73
4514,SP,189.0,2,46.18,338.07
4515,SP,245.7,0,15.34,85.0
4516,MG,540.6,2,25.07,250.55
4517,MG,670.7,3,6.98,167.24
4518,SP,322.6,2,8.22,101.95
4519,RS,486.4,3,21.5,78.31
4520,SP,414.5,1,27.18,87.54
4521,RJ,43.3,0,24.44,65.1
4522,BA,288.3,2,9.97,69.65
4523,MG,51.2,3,10.05,90.84
4524,SP,33.3,1,10.16,223.22
4525,BA,213.3,3,5.93,270.25
4526,RJ,192.4,1,38.48,32.67
4527,BA,458.1,0,6.44,102.42
4528,SP,203.0,2,20.64,215.85
4529,BA,75.6,0,13.94,41.87
4530,RS,199.7,0,43.33,65.73
4531,RJ,137.7,1,17.51,107.62
4532,SP,98.8,3,24.28,88.14
4533,MG,359.6,2,28.75,116.07
4534,RJ,216.1,3,34.11,96.37
4535,BA,511.5,1,6.71,85.16
4536,RS,270.8,0,19.82,134.65
4537,RS,586.0,0,16.59,288.03
4538,BA,151.8,0,24.5,139.89
4539,RS,160.9,2,35.98,144.02
4540,BA,160.5,1,21.94,256.42
4541,RS,238.7,2,21.67,146.53
4542,RS,498.2,3,11.91,60.36
4543,SP,300.8,7,3.82,45.95
4544,SP,96.6,0,4.75,130.44
4545,SP,274.4,1,18.14,134.86
4546,BA,48.8,1,12.94,71.84
4547,RJ,215.4,2,19.82,277.85
4548,BA,158.5,2,14.88,50.65
4549,RS,567.2,0,16.62,67.77
4550,BA,327.9,3,38.54,129.93
4551,MG,453.0,1,37.89,209.33
4552,BA,241.0,2,16.66,78.67
4553,BA,403.9,2,18.04,84.67
4554,SP,178.4,3,1.93,90.3
4555,SP,301.2,0,20.72,169.62
4556,SP,271.9,3,17.2,43.61
4557,MG,271.4,0,9.47,211.98
4558,BA,246.4,2,4.36,105.08
4559,RS,123.6,2,11.58,333.68
4560,BA,330.0,1,20.75,224.53
4561,RS,226.5,1,5.63,158.1
4562,RJ,171.1,3,14.82,148.26
4563,RJ,256.2,1,8.42,268.19
4564,SP,369.6,1,6.92,270.1
4565,SP,257.8,1,16.96,168.53
4566,MG,220.2,3,34.07,94.43
4567,BA,420.3,3,12.31,278.47
4568,SP,90.5,1,18.24,113.45
4569,RS,350.8,0,19.85,376.5
4570,BA,182.5,0,8.71,107.73
4571,SP,239.2,2,16.17,309.7
4572,RJ,250.5,1,27.59,104.62
4573,BA,619.1,2,8.55,103.96
4574,RS,39.1,4,29.15,76.87
4575,RS,376.6,4,12.75,73.6
4576,SP,326.7,3,11.64,44.83
4577,SP,274.2,2,16.83,39.79
4578,MG,177.9,0,39.19,81.16
4579,RJ,247.7,2,18.83,32.73
4580,SP,593.3,0,14.96,166.33
4581,MG,72.4,1,7.07,107.87
4582,BA,527.0,2,22.89,276.59
4583,MG,443.7,2,48.89,88.49
4584,MG,362.6,3,23.72,234.55
4585,BA,379.1,2,25.06,104.15
4586,RJ,492.1,0,5.6,117.53
4587,BA,41.5,1,10.02,283.67
4588,RS,214.9,2,52.54,168.12
4589,SP,310.4,1,10.83,192.34
4590,BA,129.8,2,16.19,217.31
4591,MG,296.3,0,41.88,160.94
4592,RJ,681.1,1,40.72,152.45
4593,SP,239.9,2,3.98,166.54
4594,RS,334.6,0,9.53,97.23
4595,MG,100.9,0,21.27,168.19
4596,RJ,438.8,2,11.23,92.65
4597,RS,344.5,2,8.56,121.69
4598,RS,313.7,0,34.24,98.89
4599,SP,134.1,0,42.68,129.72
4600,RJ,247.9,0,14.5,57.67
4601,RJ,69.0,0,6.83,71.9
4602,RS,574.1,1,14.66,70.44
4603,SP,186.7,2,22.83,120.49
4604,SP,172.9,4,16.74,31.31
4605,RS,269.7,0,62.97,79.83
4606,BA,342.0,0,16.22,209.98
4607,MG,107.0,4,8.96,106.65
4608,RJ,89.2,3,32.72,58.37
4609,SP,290.1,4,13.48,171.68
4610,MG,329.7,0,7.21,76.38
4611,MG,523.8,1,22.0,49.68
4612,BA,294.9,2,16.88,172.51
4613,RJ,379.2,0,6.61,77.5
4614,SP,191.2,3,26.21,37.26
4615,RJ,217.6,1,13.58,199.1
4616,RJ,359.5,3,48.69,296.39
4617,RS,335.0,1,14.51,25.4
4618,SP,418.5,1,22.12,202.29
4619,RS,73.2,1,18.26,129.09
4620,BA,157.2,1,9.06,191.04
4621,MG,364.3,1,27.94,72.99
4622,RJ,253.3,3,26.88,139.25
4623,SP,72.8,2,37.89,105.5
4624,MG,45.3,1,2.73,98.84
4625,BA,21.2,2,42.51,23.07
4626,RJ,124.8,2,5.66,121.72
4627,BA,136.1,1,17.86,41.88
4628,RJ,191.3,1,56.82,80.88
4629,RJ,372.6,0,32.45,167.31
4630,RS,357.7,1,13.41,72.72
4631,MG,109.8,0,15.83,91.88
4632,MG,175.6,4,5.73,259.73
4633,MG,227.3,1,8.74,261.48
4634,BA,224.8,0,4.79,145.93
4635,MG,430.7,0,5.6,112.86
4636,BA,394.1,2,16.37,280.99
4637,RJ,512.6,0,4.41,120.48
4638,RS,304.8,0,5.11,292.5
4639,SP,853.8,2,19.39,81.74
4640,RJ,219.1,1,60.49,133.17
4641,RJ,212.0,2,17.64,144.87
4642,SP,353.2,2,1.69,57.93
4643,RS,369.9,0,6.49,280.05
4644,MG,452.4,5,1.52,245.21
4645,BA,480.1,2,14.35,137.82
4646,SP,127.6,1,13.7,141.18
4647,RS,154.8,1,7.06,71.94
4648,SP,362.0,1,6.14,88.67
4649,BA,146.4,5,51.24,60.03
4650,RS,355.4,3,8.78,108.42
4651,RS,104.7,1,2.39,95.06
4652,BA,533.7,1,26.77,89.54
4653,RS,410.1,2,23.73,81.44
4654,MG,257.9,1,42.12,118.57
4655,RJ,183.4,3,23.2,111.09
4656,SP,266.9,0,10.43,182.51
4657,BA,86.3,1,17.49,9.98
4658,BA,152.1,3,15.47,118.32
4659,SP,431.9,3,4.39,242.3
4660,MG,211.2,1,18.39,47.26
4661,BA,458.0,0,42.55,246.31
4662,SP,291.2,1,10.42,34.3
4663,MG,107.2,1,51.69,89.78
4664,RS,51.2,2,25.9,74.53
4665,BA,255.7,1,7.85,111.57
4666,RS,156.1,1,20.83,151.34
4667,MG,190.1,3,23.91,116.16
4668,RS,747.5,0,16.72,78.77
4669,RS,262.1,0,22.36,101.12
4670,RS,157.3,2,11.33,48.31
4671,MG,206.9,2,6.0,140.46
4672,MG,296.2,2,34.26,103.73
4673,MG,129.2,1,40.27,152.74
4674,RJ,103.7,1,10.06,101.62
4675,MG,499.0,3,5.49,198.12
4676,BA,294.4,0,4.07,102.88
4677,RS,522.5,0,6.55,252.17
4678,SP,166.8,3,7.92,93.76
4679,MG,146.7,2,25.03,47.14
4680,BA,166.6,2,104.09,70.38
4681,BA,111.9,1,33.4,105.76
4682,SP,127.0,1,18.22,34.99
4683,BA,269.0,4,17.11,166.52
4684,SP,269.2,2,11.84,249.18
4685,BA,223.1,2,8.34,139.99
4686,BA,199.2,0,20.98,73.61
4687,RJ,427.5,0,44.57,125.31
4688,RJ,412.6,1,7.35,146.87
4689,RJ,350.3,1,22.07,266.92
4690,BA,490.8,1,7.43,64.46
4691,RJ,324.4,4,7.85,102.65
4692,BA,248.4,3,10.62,120.03
4693,RJ,335.3,1,4.48,183.52
4694,RS,417.2,4,8.68,90.49
4695,RS,690.2,2,53.49,30.75
4696,BA,226.2,0,4.78,128.74
4697,SP,245.5,3,1.24,217.13
4698,RS,109.5,1,11.84,134.19
4699,BA,164.5,2,23.26,154.44
4700,BA,102.3,5,21.58,49.83
4701,RS,199.8,1,41.72,203.28
4702,RS,212.4,4,18.7,176.62
4703,MG,417.4,3,27.69,98.0
4704,RS,236.3,2,19.49,47.81
4705,MG,184.2,2,10.39,62.3
4706,SP,151.3,2,17.08,171.32
4707,MG,111.0,2,11.72,42.91
4708,RJ,525.9,0,41.54,109.88
4709,BA,406.7,2,29.92,101.13
4710,RJ,114.5,3,30.6,106.52
4711,BA,241.3,2,18.57,116.2
4712,RJ,132.4,0,19.23,144.09
4713,RS,286.4,3,2.64,65.66
4714,SP,357.4,1,5.7,230.71
4715,RJ,206.9,1,7.63,223.54
4716,RS,68.6,1,1.47,193.48
4717,BA,126.6,1,35.34,68.77
4718,SP,138.0,0,4.27,70.66
4719,MG,680.8,0,32.22,100.76
4720,SP,519.5,2,18.08,93.28
4721,RS,335.8,1,13.08,89.3
4722,BA,147.1,4,59.61,49.9
4723,BA,160.3,1,15.47,394.91
4724,RJ,149.6,0,20.1,144.86
4725,BA,373.9,1,56.46,58.37
4726,RJ,66.5,0,10.85,346.72
4727,BA,398.6,1,3.36,59.18
4728,RS,96.2,0,19.35,108.17
4729,BA,434.6,1,8.77,94.18
4730,BA,335.4,0,14.79,89.09
4731,SP,252.0,3,13.21,181.56
4732,MG,254.0,1,10.36,267.23
4733,MG,194.9,1,47.0,179.15
4734,SP,792.9,1,24.97,339.07
4735,BA,195.9,1,22.36,111.41
4736,RJ,242.7,4,24.76,253.01
4737,RS,272.7,2,25.88,139.26
4738,RS,189.5,0,22.42,222.87
4739,MG,498.1,1,29.81,42.39
4740,BA,140.7,2,12.99,95.03
4741,RS,152.8,2,19.34,58.79
4742,SP,75.3,2,10.25,99.44
4743,SP,301.9,2,39.71,50.86
4744,BA,192.1,0,20.81,155.03
4745,SP,265.9,2,13.75,188.22
4746,RJ,383.8,0,25.92,152.19
4747,RS,155.4,0,64.06,117.6
4748,BA,139.1,2,32.57,40.29
4749,MG,168.1,1,12.06,61.32
4750,RJ,583.9,1,27.13,154.03
4751,MG,90.2,1,20.63,169.68
4752,SP,437.3,0,24.82,240.04
4753,RS,344.9,1,24.34,44.68
4754,SP,455.9,2,16.73,432.9
4755,SP,289.5,0,33.86,166.13
4756,RJ,239.5,3,9.82,144.93
4757,RJ,104.9,1,15.88,116.57
4758,RS,229.7,2,18.79,82.7
4759,BA,228.8,2,29.47,131.83
4760,RS,116.1,2,2.43,90.53
4761,BA,453.8,0,2.58,69.66
4762,BA,514.1,2,22.7,230.13
4763,RJ,89.4,1,19.92,161.46
4764,BA,375.2,1,19.31,83.71
4765,MG,345.7,0,2.67,172.37
4766,SP,438.0,2,32.86,49.73
4767,RS,232.4,3,18.69,91.03
4768,RJ,243.4,2,19.63,106.06
4769,RS,517.8,1,16.73,180.11
4770,RS,134.8,1,14.15,163.23
4771,RS,400.1,1,9.12,179.17
4772,RS,112.3,2,36.54,60.96
4773,RJ,351.5,1,22.77,15.84
4774,MG,231.2,3,22.92,79.86
4775,SP,331.6,1,1.34,81.77
4776,BA,140.4,1,21.25,181.29
4777,RJ,239.1,2,16.29,168.92
4778,RS,304.0,2,24.66,19.53
4779,SP,524.3,4,22.47,136.53
4780,RS,309.9,1,42.42,112.62
4781,SP,207.4,3,16.86,279.5
4782,RJ,154.6,0,20.34,164.5
4783,RS,491.9,2,7.01,69.49
4784,BA,522.5,2,30.93,47.88
4785,MG,527.8,3,20.78,135.83
4786,RJ,617.7,3,6.05,175.47
4787,RJ,381.7,2,19.16,280.22
4788,MG,534.0,0,15.36,71.19
4789,RJ,455.9,1,18.68,261.89
4790,MG,402.4,2,24.85,117.37
4791,MG,55.3,1,17.02,59.06
4792,RJ,206.0,2,4.95,100.33
4793,RJ,37.6,1,5.22,100.73
4794,SP,147.1,0,26.61,140.63
4795,RS,274.2,1,15.67,213.4
4796,BA,78.1,3,6.7,32.4
4797,RS,194.1,6,11.07,128.8
4798,BA,170.3,2,21.5,238.36
4799,RS,130.8,0,5.94,82.63
4800,RS,253.6,2,5.22,179.25
4801,SP,126.6,3,14.25,159.8
4802,SP,135.1,1,6.8,164.24
4803,BA,344.4,1,11.95,107.88
4804,RJ,245.3,3,14.03,88.5
4805,BA,257.2,3,13.63,182.38
4806,MG,315.2,1,14.74,26.43
4807,RS,296.7,1,5.93,127.35
4808,RS,507.2,2,8.32,81.8
4809,RS,287.4,0,13.69,24.59
4810,MG,39.4,0,1.33,164.03
4811,BA,178.4,1,44.63,75.85
4812,RJ,260.1,7,15.88,262.39
4813,RS,368.7,0,24.94,130.31
4814,MG,296.6,0,7.16,86.11
4815,BA,241.2,3,25.8,362.72
4816,RS,452.9,2,16.69,195.0
4817,MG,672.5,0,42.18,462.86
4818,RS,525.5,0,12.13,59.73
4819,BA,216.3,2,20.02,227.59
4820,RS,326.8,3,7.48,243.17
4821,SP,344.9,2,25.93,83.53
4822,MG,232.6,2,11.49,91.59
4823,BA,399.9,0,39.53,114.54
4824,RJ,168.6,1,33.3,126.38
4825,RJ,323.3,3,14.91,218.16
4826,RS,386.2,1,10.96,155.83
4827,RS,312.9,1,17.56,113.57
4828,BA,178.7,1,30.77,85.28
4829,RJ,160.5,2,4.71,108.08
4830,RS,599.7,0,10.46,231.84
4831,SP,124.6,3,12.28,94.59
4832,RJ,274.3,0,14.69,117.12
4833,SP,230.4,1,4.95,180.29
4834,RJ,89.8,3,33.57,121.84
4835,BA,229.7,2,16.28,127.1
4836,RJ,451.1,2,6.98,45.84
4837,MG,138.0,4,13.14,172.43
4838,RS,156.6,1,17.72,194.29
4839,RJ,341.5,1,9.7,173.45
4840,RS,341.7,1,9.61,39.9
4841,MG,288.5,1,13.82,101.22
4842,RJ,174.1,1,24.12,66.95
4843,BA,169.3,5,30.4,233.16
4844,RS,140.2,1,19.07,256.58
4845,RJ,340.8,2,13.97,232.7
4846,RJ,371.5,0,18.81,160.99
4847,SP,235.0,1,12.85,42.06
4848,MG,116.7,3,13.89,23.63
4849,RJ,241.8,1,12.67,53.74
4850,MG,291.4,1,15.16,93.58
4851,BA,393.8,1,48.52,237.25
4852,RJ,255.9,1,19.42,358.85
4853,RJ,118.0,2,22.05,96.15
4854,RJ,165.3,0,30.97,222.34
4855,SP,829.0,0,14.69,163.49
4856,RJ,428.2,3,7.54,242.94
4857,BA,706.8,1,4.99,85.91
4858,RJ,351.4,1,27.77,186.32
4859,MG,134.7,1,9.81,117.12
4860,MG,143.0,1,15.32,138.19
4861,SP,286.0,3,3.1,101.54
4862,SP,243.9,2,13.84,146.71
4863,SP,236.4,2,14.28,34.89
4864,BA,351.0,3,5.82,63.0
4865,RJ,71.4,3,18.49,44.56
4866,SP,506.9,1,23.43,114.02
4867,SP,206.3,1,43.06,157.83
4868,MG,443.3,1,15.09,52.64
4869,SP,210.5,2,48.06,155.99
4870,BA,429.3,1,21.45,123.32
4871,BA,633.4,0,25.95,56.41
4872,SP,117.2,1,7.94,163.63
4873,RS,222.2,0,31.05,25.33
4874,MG,345.5,1,23.7,114.97
4875,RS,594.1,1,10.52,101.18
4876,MG,534.5,0,1.62,93.07
4877,RS,183.9,2,18.59,97.74
4878,MG,255.7,2,14.98,452.01
4879,RJ,280.9,1,13.92,230.63
4880,RS,591.6,3,5.1,94.62
4881,RS,77.2,0,54.94,325.0
4882,BA,245.5,2,9.54,146.94
4883,BA,231.7,1,39.63,162.19
4884,SP,387.2,0,49.28,224.21
